Time(s),F69-1-AnoChasing,F69-2-AnoMutual,F69-3-AnoMutual,F69-4-N-N,F69-5-Body,H25-1-Body/Ano,H25-2-N-N,H25-3-N-N,H25-4-N-N,H25-5-N-N,H28-1-N-N,H28-2-N-N,H28-3-Ano,H28-4-Ano/Body,H28-5-N-N,H82-1-AnoMutual,H82-2-N-N/AnoChasing,H82-3-N-N,H82-4-BodyMutual,H82-5-N-N
-9.01,0.051962892,0.06154492,0.127289822,0.037583429,0.152515717,0.106866349,-0.139753683,-0.011166788,0.104031966*,-0.061148491,0.008474,-0.22407,0.084261,-0.093,-0.07287,-0.22441,0.030689,-0.00633,-0.00522,0.086139
-9,0.049431892,0.05959992,0.126954822,0.039668429,0.150256717,0.104431349,-0.139013683,-0.012186788,0.103211966*,-0.061869491,0.008491,-0.22284,0.083483,-0.09297,-0.07388,-0.22366,0.030458,-0.00608,-0.00423,0.086574
-8.99,0.046898892,0.05765192,0.126587822,0.041726429,0.147974717,0.101971349,-0.138246683,-0.013183788,0.102365966*,-0.062592491,0.008515,-0.2216,0.082678,-0.09293,-0.07488,-0.22287,0.030227,-0.00582,-0.00324,0.087012
-8.98,0.044364892,0.05570192,0.126189822,0.043756429,0.145668717,0.099488349,-0.137452683,-0.014158788,0.101493966*,-0.063317491,0.008546,-0.22035,0.081847,-0.09286,-0.07586,-0.22206,0.029995,-0.00555,-0.00225,0.087453
-8.97,0.041829892,0.05374992,0.125759822,0.045758429,0.143340717,0.096980349,-0.136633683,-0.015109788,0.100595966*,-0.064045491,0.008584,-0.21908,0.080989,-0.09278,-0.07682,-0.22122,0.029762,-0.00526,-0.00125,0.087898
-8.96,0.039294892,0.05179692,0.125297822,0.047732429,0.140990717,0.094448349,-0.135787683,-0.016037788,0.099671966*,-0.064774491,0.008628,-0.2178,0.080105,-0.09268,-0.07776,-0.22035,0.029528,-0.00496,-0.00026,0.088346
-8.95,0.036758892,0.04984292,0.124803822,0.049677429,0.138618717,0.091893349,-0.134916683,-0.016943788,0.098721966*,-0.065504491,0.008679,-0.21651,0.079196,-0.09255,-0.07868,-0.21946,0.029294,-0.00466,0.000739,0.088797
-8.94,0.034223892,0.04788892,0.124277822,0.051593429,0.136226717,0.089315349,-0.134020683,-0.017825788,0.097746966*,-0.066236491,0.008736,-0.2152,0.078261,-0.09241,-0.07959,-0.21853,0.029059,-0.00434,0.001737,0.089251
-8.93,0.031689892,0.04593492,0.123720822,0.053480429,0.133813717,0.086714349,-0.133100683,-0.018684788,0.096746966*,-0.066968491,0.008799,-0.21387,0.077303,-0.09225,-0.08048,-0.21758,0.028823,-0.004,0.002735,0.089708
-8.92,0.029156892,0.04398192,0.123130822,0.055337429,0.131381717,0.084090349,-0.132155683,-0.019520788,0.095721966*,-0.067702491,0.008868,-0.21253,0.07632,-0.09206,-0.08135,-0.2166,0.028587,-0.00366,0.003735,0.090168
-8.91,0.026625892,0.04202992,0.122508822,0.057163429,0.128929717,0.081444349,-0.131185683,-0.020333788,0.094671966*,-0.068436491,0.008943,-0.21118,0.075313,-0.09186,-0.0822,-0.2156,0.028351,-0.00331,0.004734,0.090631
-8.9,0.024096892,0.04007892,0.121854822,0.058959429,0.126460717,0.078776349,-0.130193683,-0.021123788,0.093597966*,-0.069170491,0.009024,-0.20982,0.074283,-0.09164,-0.08303,-0.21456,0.028114,-0.00294,0.005733,0.091096
-8.89,0.021570892,0.03813092,0.121168822,0.060724429,0.123972717,0.076086349,-0.129176683,-0.021889788,0.092499966*,-0.069905491,0.009111,-0.20844,0.073231,-0.09139,-0.08384,-0.21351,0.027876,-0.00257,0.006733,0.091564
-8.88,0.019048892,0.03618492,0.120450822,0.062458429,0.121466717,0.073375349,-0.128137683,-0.022633788,0.091377966*,-0.070639491,0.009203,-0.20705,0.072156,-0.09113,-0.08463,-0.21242,0.027639,-0.00218,0.007732,0.092035
-8.87,0.016528892,0.03424292,0.119701822,0.064159429,0.118944717,0.070642349,-0.127075683,-0.023353788,0.090231966*,-0.071373491,0.0093,-0.20564,0.07106,-0.09085,-0.08541,-0.2113,0.027401,-0.00179,0.00873,0.092508
-8.86,0.014013892,0.03230392,0.118919822,0.065829429,0.116406717,0.067889349,-0.125990683,-0.024050788,0.089062966*,-0.072107491,0.009402,-0.20422,0.069942,-0.09055,-0.08616,-0.21016,0.027163,-0.00138,0.009727,0.092983
-8.85,0.011503892,0.03036892,0.118105822,0.067467429,0.113852717,0.065116349,-0.124884683,-0.024724788,0.087869966*,-0.072839491,0.00951,-0.20279,0.068803,-0.09023,-0.08689,-0.209,0.026925,-0.00096,0.010723,0.093461
-8.84,0.008997892,0.02843792,0.117259822,0.069072429,0.111283717,0.062322349,-0.123756683,-0.025374788,0.086653966*,-0.073571491,0.009622,-0.20135,0.067644,-0.08989,-0.08761,-0.20781,0.026687,-0.00053,0.011718,0.093941
-8.83,0.006497892,0.02651192,0.116381822,0.070644429,0.108699717,0.059509349,-0.122607683,-0.026002788,0.085415966*,-0.074301491,0.009739,-0.19989,0.066464,-0.08953,-0.0883,-0.20659,0.026449,-0.000098,0.012712,0.094422
-8.82,0.004003892,0.02459192,0.115472822,0.072183429,0.106102717,0.056676349,-0.121437683,-0.026607788,0.084155966*,-0.075030491,0.009861,-0.19842,0.065266,-0.08915,-0.08897,-0.20534,0.026211,0.000349,0.013704,0.094906
-8.81,0.001515892,0.02267792,0.114531822,0.073689429,0.103491717,0.053825349,-0.120246683,-0.027188788,0.082872966*,-0.075756491,0.009987,-0.19694,0.064048,-0.08876,-0.08963,-0.20407,0.025973,0.000805,0.014694,0.095391
-8.8,-0.000965108,0.02076992,0.113558822,0.075161429,0.100868717,0.050954349,-0.119035683,-0.027747788,0.081568966*,-0.076481491,0.010118,-0.19545,0.062812,-0.08834,-0.09026,-0.20278,0.025735,0.001271,0.015681,0.095878
-8.79,-0.003439108,0.01886892,0.112554822,0.076598429,0.098232717,0.048066349,-0.117805683,-0.028282788,0.080242966*,-0.077203491,0.010252,-0.19394,0.061558,-0.0879,-0.09087,-0.20146,0.025498,0.001745,0.016667,0.096366
-8.78,-0.005906108,0.01697492,0.111518822,0.078002429,0.095585717,0.045159349,-0.116554683,-0.028795788,0.078895966*,-0.077923491,0.010391,-0.19243,0.060287,-0.08745,-0.09146,-0.20011,0.025261,0.002229,0.017649,0.096856
-8.77,-0.008364108,0.01508892,0.110451822,0.079371429,0.092927717,0.042235349,-0.115285683,-0.029285788,0.077527966*,-0.078640491,0.010533,-0.1909,0.058999,-0.08698,-0.09203,-0.19874,0.025024,0.002721,0.01863,0.097347
-8.76,-0.010814108,0.01321192,0.109353822,0.080705429,0.090258717,0.039294349,-0.113997683,-0.029752788,0.076138966*,-0.079354491,0.01068,-0.18936,0.057694,-0.08649,-0.09258,-0.19735,0.024788,0.003222,0.019607,0.09784
-8.75,-0.013256108,0.01134292,0.108223822,0.082004429,0.087580717,0.036336349,-0.112691683,-0.030196788,0.074729966*,-0.080065491,0.010829,-0.18781,0.056373,-0.08598,-0.09311,-0.19593,0.024552,0.003731,0.02058,0.098333
-8.74,-0.015687108,0.00948292,0.107063822,0.083268429,0.084893717,0.033362349,-0.111367683,-0.030618788,0.073300966*,-0.080772491,0.010983,-0.18625,0.055037,-0.08545,-0.09362,-0.19448,0.024317,0.004249,0.021551,0.098827
-8.73,-0.018110108,0.00763192,0.105872822,0.084496429,0.082196717,0.030372349,-0.110025683,-0.031017788,0.071852966*,-0.081476491,0.011139,-0.18467,0.053685,-0.0849,-0.0941,-0.19302,0.024083,0.004774,0.022518,0.099323
-8.72,-0.020522108,0.00579192,0.104651822,0.085689429,0.079492717,0.027366349,-0.108666683,-0.031394788,0.070384966*,-0.082175491,0.011299,-0.18309,0.05232,-0.08434,-0.09457,-0.19153,0.023849,0.005308,0.023481,0.099818
-8.71,-0.022923108,0.00396192,0.103399822,0.086846429,0.076781717,0.024345349,-0.107290683,-0.031748788,0.068897966*,-0.082871491,0.011461,-0.1815,0.05094,-0.08376,-0.09501,-0.19001,0.023616,0.005849,0.02444,0.100315
-8.7,-0.025313108,0.00214292,0.102117822,0.087967429,0.074063717,0.021310349,-0.105898683,-0.032080788,0.067392966*,-0.083561491,0.011626,-0.17989,0.049547,-0.08316,-0.09543,-0.18847,0.023383,0.006397,0.025395,0.100811
-8.69,-0.027692108,0.00033592,0.100805822,0.089052429,0.071338717,0.018260349,-0.104489683,-0.032390788,0.065868966*,-0.084247491,0.011795,-0.17828,0.048141,-0.08254,-0.09583,-0.18691,0.023152,0.006952,0.026345,0.101308
-8.68,-0.030060108,-0.00146008,0.099463822,0.090100429,0.068608717,0.015196349,-0.103065683,-0.032678788,0.064326966*,-0.084928491,0.011965,-0.17665,0.046723,-0.0819,-0.09621,-0.18533,0.022921,0.007515,0.027291,0.101805
-8.67,-0.032415108,-0.00324308,0.098091822,0.091112429,0.065872717,0.012119349,-0.101625683,-0.032944788,0.062767966*,-0.085604491,0.012138,-0.17502,0.045293,-0.08125,-0.09656,-0.18372,0.022692,0.008084,0.028232,0.102302
-8.66,-0.034757108,-0.00501408,0.096690822,0.092087429,0.063132717,0.009029349,-0.100170683,-0.033188788,0.061190966*,-0.086275491,0.012313,-0.17337,0.043851,-0.08058,-0.0969,-0.18209,0.022463,0.00866,0.029169,0.102799
-8.65,-0.037087108,-0.00677108,0.095260822,0.093025429,0.060388717,0.005926349,-0.098701683,-0.033411788,0.059596966*,-0.086939491,0.012491,-0.17172,0.042399,-0.0799,-0.09721,-0.18044,0.022235,0.009242,0.030099,0.103296
-8.64,-0.039403108,-0.00851608,0.093800822,0.093927429,0.057641717,0.002811349,-0.097218683,-0.033612788,0.057986966*,-0.087598491,0.01267,-0.17005,0.040937,-0.07919,-0.0975,-0.17877,0.022009,0.009831,0.031025,0.103792
-8.63,-0.041705108,-0.01024608,0.092312822,0.094791429,0.054891717,-0.00031465,-0.095720683,-0.033791788,0.056360966*,-0.088250491,0.012851,-0.16838,0.039464,-0.07847,-0.09776,-0.17708,0.021784,0.010425,0.031945,0.104288
-8.62,-0.043993108,-0.01196108,0.090796822,0.095618429,0.052139717,-0.00345265,-0.094210683,-0.033949788,0.054717966*,-0.088897491,0.013034,-0.1667,0.037983,-0.07773,-0.09801,-0.17536,0.021559,0.011025,0.032859,0.104782
-8.61,-0.046267108,-0.01366208,0.089251822,0.096408429,0.049385717,-0.00660165,-0.092686683,-0.034086788,0.053060966*,-0.089536491,0.013218,-0.16501,0.036492,-0.07698,-0.09823,-0.17363,0.021337,0.01163,0.033768,0.105276
-8.6,-0.048526108,-0.01534808,0.087679822,0.097161429,0.046631717,-0.00975965,-0.091149683,-0.034202788,0.051387966*,-0.090169491,0.013404,-0.16331,0.034994,-0.07621,-0.09844,-0.17187,0.021115,0.012241,0.03467,0.105769
-8.59,-0.050769108,-0.01701808,0.086078822,0.097876429,0.043875717,-0.01292865,-0.089600683,-0.034297788,0.049699966*,-0.090794491,0.01359,-0.1616,0.033487,-0.07542,-0.09861,-0.1701,0.020895,0.012857,0.035566,0.106261
-8.58,-0.052997108,-0.01867208,0.084451822,0.098553429,0.041120717,-0.01610665,-0.088039683,-0.034371788,0.047998966*,-0.091412491,0.013778,-0.15988,0.031974,-0.07462,-0.09877,-0.1683,0.020676,0.013478,0.036455,0.106751
-8.57,-0.055209108,-0.02031008,0.082796822,0.099193429,0.038366717,-0.01929365,-0.086466683,-0.034425788,0.046282966*,-0.092023491,0.013967,-0.15816,0.030454,-0.0738,-0.09891,-0.16648,0.020459,0.014103,0.037338,0.10724
-8.56,-0.057404108,-0.02193108,0.081115822,0.099795429,0.035612717,-0.02248865,-0.084882683,-0.034458788,0.044553966*,-0.092625491,0.014157,-0.15642,0.028927,-0.07296,-0.09902,-0.16465,0.020243,0.014733,0.038214,0.107727
-8.55,-0.059582108,-0.02353508,0.079407822,0.100360429,0.032861717,-0.02569165,-0.083287683,-0.034472788,0.042810966*,-0.093220491,0.014347,-0.15468,0.027396,-0.07211,-0.09911,-0.16279,0.020028,0.015367,0.039083,0.108212
-8.54,-0.061744108,-0.02512108,0.077673822,0.100887429,0.030112717,-0.02890265,-0.081682683,-0.034465788,0.041055966*,-0.093806491,0.014538,-0.15293,0.025859,-0.07125,-0.09918,-0.16092,0.019816,0.016005,0.039945,0.108695
-8.53,-0.063888108,-0.02669008,0.075913822,0.101376429,0.027365717,-0.03211965,-0.080066683,-0.034438788,0.039287966*,-0.094384491,0.014729,-0.15118,0.024317,-0.07037,-0.09923,-0.15903,0.019605,0.016647,0.040799,0.109176
-8.52,-0.066014108,-0.02824008,0.074127822,0.101827429,0.024622717,-0.03534365,-0.078441683,-0.034391788,0.037508966*,-0.094953491,0.014921,-0.14941,0.022771,-0.06947,-0.09925,-0.15711,0.019395,0.017292,0.041646,0.109655
-8.51,-0.068122108,-0.02977108,0.072317822,0.102241429,0.021884717,-0.03857365,-0.076806683,-0.034326788,0.035717966*,-0.095513491,0.015112,-0.14764,0.021222,-0.06856,-0.09926,-0.15519,0.019188,0.01794,0.042485,0.110131
-8.5,-0.070211108,-0.03128408,0.070482822,0.102617429,0.019149717,-0.04180865,-0.075162683,-0.034240788,0.033915966*,-0.096064491,0.015304,-0.14587,0.01967,-0.06764,-0.09924,-0.15324,0.018982,0.018592,0.043316,0.110605
-8.49,-0.072282108,-0.03277708,0.068622822,0.102955429,0.016420717,-0.04504865,-0.073510683,-0.034136788,0.032102966*,-0.096605491,0.015495,-0.14408,0.018115,-0.0667,-0.0992,-0.15127,0.018778,0.019246,0.04414,0.111075
-8.48,-0.074333108,-0.03425008,0.066739822,0.103255429,0.013697717,-0.04829365,-0.071849683,-0.034013788,0.030278966*,-0.097137491,0.015686,-0.14229,0.016558,-0.06575,-0.09913,-0.14929,0.018576,0.019903,0.044955,0.111543
-8.47,-0.076365108,-0.03570308,0.064831822,0.103518429,0.010979717,-0.05154165,-0.070180683,-0.033871788,0.028445966*,-0.097659491,0.015877,-0.14049,0.015,-0.06478,-0.09905,-0.14729,0.018375,0.020562,0.045762,0.112007
-8.46,-0.078377108,-0.03713608,0.062901822,0.103743429,0.008269717,-0.05479365,-0.068503683,-0.033710788,0.026602966*,-0.098171491,0.016067,-0.13869,0.013441,-0.0638,-0.09894,-0.14528,0.018177,0.021223,0.04656,0.112468
-8.45,-0.080369108,-0.03854808,0.060947822,0.103930429,0.005565717,-0.05804865,-0.066820683,-0.033532788,0.024751966*,-0.098673491,0.016256,-0.13688,0.011881,-0.0628,-0.09881,-0.14325,0.017981,0.021886,0.04735,0.112926
-8.44,-0.082341108,-0.03993908,0.058971822,0.104080429,0.002870717,-0.06130565,-0.065129683,-0.033335788,0.022890966*,-0.099164491,0.016445,-0.13506,0.010321,-0.0618,-0.09866,-0.1412,0.017786,0.022551,0.048131,0.11338
-8.43,-0.084292108,-0.04130908,0.056974822,0.104192429,0.000182717,-0.06456465,-0.063432683,-0.033120788,0.021021966*,-0.099644491,0.016632,-0.13324,0.008761,-0.06078,-0.09849,-0.13914,0.017594,0.023217,0.048903,0.11383
-8.42,-0.086221108,-0.04265708,0.054954822,0.104267429,-0.002495283,-0.06782465,-0.061728683,-0.032888788,0.019145966*,-0.100114491,0.016818,-0.13141,0.007203,-0.05974,-0.0983,-0.13706,0.017404,0.023884,0.049666,0.114275
-8.41,-0.088130108,-0.04398308,0.052913822,0.104305429,-0.005165283,-0.07108565,-0.060019683,-0.032638788,0.017261966*,-0.100572491,0.017003,-0.12958,0.005646,-0.0587,-0.09809,-0.13497,0.017216,0.024552,0.050419,0.114717
-8.4,-0.090016108,-0.04528708,0.050851822,0.104305429,-0.007824283,-0.07434665,-0.058304683,-0.032372788,0.015370966*,-0.101020491,0.017187,-0.12774,0.004091,-0.05764,-0.09785,-0.13286,0.01703,0.025221,0.051164,0.115154
-8.39,-0.091881108,-0.04656808,0.048769822,0.104269429,-0.010473283,-0.07760765,-0.056584683,-0.032088788,0.013473966*,-0.101455491,0.017369,-0.1259,0.002539,-0.05657,-0.0976,-0.13074,0.016846,0.025891,0.051898,0.115587
-8.38,-0.093724108,-0.04782708,0.046667822,0.104195429,-0.013111283,-0.08086765,-0.054859683,-0.031788788,0.011569966*,-0.101879491,0.01755,-0.12405,0.000989,-0.05548,-0.09732,-0.12861,0.016665,0.02656,0.052623,0.116014
-8.37,-0.095544108,-0.04906208,0.044546822,0.104084429,-0.015738283,-0.08412565,-0.053130683,-0.031471788,0.009660966*,-0.102291491,0.017729,-0.1222,-0.00056,-0.05439,-0.09702,-0.12646,0.016486,0.02723,0.053339,0.116437
-8.36,-0.097341108,-0.05027408,0.042406822,0.103937429,-0.018353283,-0.08738265,-0.051396683,-0.031138788,0.007746966*,-0.102691491,0.017906,-0.12034,-0.0021,-0.05328,-0.0967,-0.1243,0.016309,0.027899,0.054044,0.116854
-8.35,-0.099116108,-0.05146208,0.040247822,0.103753429,-0.020956283,-0.09063665,-0.049659683,-0.030789788,0.005827966*,-0.103079491,0.018081,-0.11848,-0.00364,-0.05217,-0.09636,-0.12212,0.016135,0.028568,0.05474,0.117267
-8.34,-0.100867108,-0.05262608,0.038070822,0.103533429,-0.023546283,-0.09388765,-0.047918683,-0.030424788,0.003903966*,-0.103454491,0.018253,-0.11661,-0.00517,-0.05104,-0.096,-0.11994,0.015962,0.029236,0.055425,0.117673
-8.33,-0.102594108,-0.05376608,0.035875822,0.103277429,-0.026122283,-0.09713565,-0.046174683,-0.030044788,0.001976966*,-0.103817491,0.018424,-0.11474,-0.0067,-0.0499,-0.09562,-0.11774,0.015793,0.029903,0.0561,0.118074
-8.32,-0.104298108,-0.05488208,0.033663822,0.102984429,-0.028685283,-0.10037865,-0.044428683,-0.029649788,0.0000459661*,-0.104167491,0.018592,-0.11287,-0.00822,-0.04875,-0.09522,-0.11553,0.015625,0.030569,0.056765,0.118469
-8.31,-0.105978108,-0.05597308,0.031435822,0.102656429,-0.031234283,-0.10361765,-0.042678683,-0.029239788,-0.001888034*,-0.104503491,0.018758,-0.11099,-0.00974,-0.04759,-0.0948,-0.1133,0.015461,0.031234,0.057419,0.118858
-8.3,-0.107633108,-0.05703908,0.029190822,0.102292429,-0.033768283,-0.10685065,-0.040927683,-0.028815788,-0.003824034*,-0.104827491,0.018921,-0.10911,-0.01125,-0.04642,-0.09436,-0.11107,0.015298,0.031896,0.058062,0.11924
-8.29,-0.109264108,-0.05808008,0.026930822,0.101892429,-0.036286283,-0.11007865,-0.039174683,-0.028375788,-0.005763034*,-0.105137491,0.019081,-0.10723,-0.01275,-0.04524,-0.0939,-0.10883,0.015138,0.032557,0.058695,0.119616
-8.28,-0.110870108,-0.05909508,0.024654822,0.101457429,-0.038790283,-0.11329965,-0.037419683,-0.027922788,-0.007703034*,-0.105434491,0.019239,-0.10534,-0.01424,-0.04405,-0.09342,-0.10657,0.014981,0.033216,0.059317,0.119985
-8.27,-0.112451108,-0.06008508,0.022364822,0.100987429,-0.041277283,-0.11651365,-0.035663683,-0.027455788,-0.009645034*,-0.105717491,0.019393,-0.10345,-0.01573,-0.04285,-0.09292,-0.10431,0.014826,0.033873,0.059928,0.120347
-8.26,-0.114008108,-0.06105008,0.020060822,0.100482429,-0.043747283,-0.11972065,-0.033906683,-0.026975788,-0.011587034*,-0.105986491,0.019545,-0.10156,-0.01721,-0.04164,-0.0924,-0.10203,0.014674,0.034527,0.060527,0.120702
-8.25,-0.115538108,-0.06198808,0.017742822,0.099943429,-0.046201283,-0.12291965,-0.032149683,-0.026481788,-0.013530034*,-0.106241491,0.019693,-0.09966,-0.01868,-0.04042,-0.09186,-0.09975,0.014524,0.035178,0.061116,0.12105
-8.24,-0.117043108,-0.06290108,0.015411822,0.099369429,-0.048637283,-0.12610965,-0.030391683,-0.025974788,-0.015473034*,-0.106482491,0.019838,-0.09776,-0.02014,-0.0392,-0.09131,-0.09745,0.014377,0.035826,0.061693,0.121391
-8.23,-0.118523108,-0.06378708,0.013068822,0.098761429,-0.051056283,-0.12929065,-0.028633683,-0.025455788,-0.017415034*,-0.106709491,0.019979,-0.09586,-0.02159,-0.03797,-0.09073,-0.09515,0.014233,0.03647,0.062259,0.121723
-8.22,-0.119976108,-0.06464608,0.010712822,0.098119429,-0.053456283,-0.13246165,-0.026876683,-0.024923788,-0.019356034*,-0.106921491,0.020118,-0.09396,-0.02303,-0.03672,-0.09014,-0.09284,0.014091,0.037111,0.062814,0.122048
-8.21,-0.121403108,-0.06547908,0.008345822,0.097443429,-0.055838283,-0.13562265,-0.025119683,-0.024379788,-0.021296034*,-0.107118491,0.020252,-0.09205,-0.02446,-0.03547,-0.08952,-0.09052,0.013952,0.037749,0.063357,0.122365
-8.2,-0.122804108,-0.06628608,0.005967822,0.096735429,-0.058201283,-0.13877265,-0.023363683,-0.023824788,-0.023234034*,-0.107301491,0.020383,-0.09014,-0.02588,-0.03422,-0.08889,-0.0882,0.013816,0.038382,0.063888,0.122674
-8.19,-0.124178108,-0.06706508,0.003579822,0.095993429,-0.060544283,-0.14191065,-0.021608683,-0.023256788,-0.025169034*,-0.107469491,0.02051,-0.08824,-0.02729,-0.03295,-0.08824,-0.08586,0.013682,0.039012,0.064408,0.122974
-8.18,-0.125526108,-0.06781808,0.001181822,0.095218429,-0.062867283,-0.14503765,-0.019855683,-0.022678788,-0.027102034*,-0.107622491,0.020632,-0.08633,-0.02868,-0.03168,-0.08758,-0.08352,0.013552,0.039637,0.064915,0.123265
-8.17,-0.126847108,-0.06854308,-0.001226178,0.094411429,-0.065171283,-0.14815165,-0.018103683,-0.022088788,-0.029032034*,-0.107759491,0.020751,-0.08441,-0.03007,-0.03041,-0.08689,-0.08118,0.013423,0.040257,0.065411,0.123548
-8.16,-0.128140108,-0.06924108,-0.003642178,0.093572429,-0.067453283,-0.15125165,-0.016354683,-0.021488788,-0.030958034*,-0.107882491,0.020866,-0.0825,-0.03144,-0.02912,-0.08619,-0.07883,0.013298,0.040872,0.065895,0.123821
-8.15,-0.129407108,-0.06991108,-0.006067178,0.092701429,-0.069715283,-0.15433865,-0.014607683,-0.020878788,-0.032880034*,-0.107989491,0.020977,-0.08059,-0.0328,-0.02783,-0.08547,-0.07647,0.013175,0.041482,0.066367,0.124085
-8.14,-0.130646108,-0.07055408,-0.008499178,0.091799429,-0.071955283,-0.15741165,-0.012863683,-0.020258788,-0.034798034*,-0.108080491,0.021083,-0.07867,-0.03414,-0.02654,-0.08474,-0.0741,0.013056,0.042087,0.066826,0.12434
-8.13,-0.131858108,-0.07117008,-0.010938178,0.090865429,-0.074174283,-0.16046865,-0.011121683,-0.019628788,-0.036710034*,-0.108156491,0.021185,-0.07676,-0.03547,-0.02523,-0.08399,-0.07173,0.012938,0.042687,0.067274,0.124585
-8.12,-0.133042108,-0.07175808,-0.013383178,0.089901429,-0.076370283,-0.16351165,-0.009383683,-0.018988788,-0.038618034*,-0.108216491,0.021282,-0.07484,-0.03679,-0.02393,-0.08322,-0.06936,0.012824,0.043281,0.067709,0.124821
-8.11,-0.134198108,-0.07231808,-0.015835178,0.088906429,-0.078544283,-0.16653765,-0.007648683,-0.018340788,-0.040519034*,-0.108260491,0.021375,-0.07293,-0.0381,-0.02262,-0.08243,-0.06698,0.012713,0.043868,0.068132,0.125046
-8.1,-0.135327108,-0.07285008,-0.018291178,0.087881429,-0.080696283,-0.16954765,-0.005917683,-0.017682788,-0.042414034*,-0.108288491,0.021463,-0.07101,-0.03939,-0.0213,-0.08163,-0.0646,0.012604,0.04445,0.068543,0.125261
-8.09,-0.136427108,-0.07335508,-0.020753178,0.086826429,-0.082824283,-0.17253965,-0.004189683,-0.017017788,-0.044303034*,-0.108300491,0.021546,-0.06909,-0.04066,-0.01998,-0.08081,-0.06222,0.012498,0.045025,0.068941,0.125466
-8.08,-0.137500108,-0.07383108,-0.023218178,0.085742429,-0.084928283,-0.17551465,-0.002466683,-0.016343788,-0.046184034*,-0.108296491,0.021624,-0.06718,-0.04192,-0.01865,-0.07998,-0.05983,0.012395,0.045594,0.069326,0.12566
-8.07,-0.138544108,-0.07428008,-0.025687178,0.084629429,-0.087009283,-0.17847065,-0.000748683,-0.015661788,-0.048058034*,-0.108275491,0.021698,-0.06526,-0.04316,-0.01732,-0.07914,-0.05743,0.012295,0.046156,0.069699,0.125843
-8.06,-0.139561108,-0.07470108,-0.028160178,0.083487429,-0.089066283,-0.18140865,0.000965317,-0.014972788,-0.049924034*,-0.108238491,0.021766,-0.06334,-0.04439,-0.01599,-0.07827,-0.05504,0.012197,0.046711,0.07006,0.126015
-8.05,-0.140548108,-0.07509308,-0.030634178,0.082317429,-0.091099283,-0.18432665,0.002674317,-0.014275788,-0.051781034*,-0.108185491,0.021829,-0.06143,-0.0456,-0.01466,-0.0774,-0.05264,0.012103,0.047258,0.070407,0.126176
-8.04,-0.141508108,-0.07545808,-0.033110178,0.081119429,-0.093106283,-0.18722465,0.004378317,-0.013572788,-0.053630034*,-0.108115491,0.021887,-0.05951,-0.0468,-0.01332,-0.07651,-0.05024,0.012011,0.047798,0.070743,0.126325
-8.03,-0.142438108,-0.07579408,-0.035588178,0.079894429,-0.095089283,-0.19010265,0.006076317,-0.012862788,-0.055470034*,-0.108028491,0.02194,-0.0576,-0.04798,-0.01198,-0.0756,-0.04784,0.011922,0.048331,0.071065,0.126463
-8.02,-0.143340108,-0.07610308,-0.038066178,0.078642429,-0.097047283,-0.19295865,0.007768317,-0.012146788,-0.057299034*,-0.107925491,0.021987,-0.05569,-0.04914,-0.01063,-0.07468,-0.04544,0.011836,0.048856,0.071374,0.12659
-8.01,-0.144214108,-0.07638308,-0.040544178,0.077363429,-0.098978283,-0.19579365,0.009455317,-0.011424788,-0.059119034*,-0.107805491,0.022029,-0.05377,-0.05028,-0.00928,-0.07375,-0.04304,0.011752,0.049373,0.071671,0.126704
-8,-0.145059108,-0.07663608,-0.043022178,0.076058429,-0.100884283,-0.19860565,0.011136317,-0.010697788,-0.060928034*,-0.107668491,0.022066,-0.05186,-0.05141,-0.00794,-0.0728,-0.04064,0.011672,0.049882,0.071955,0.126806
-7.99,-0.145875108,-0.07686008,-0.045498178,0.074727429,-0.102764283,-0.20139565,0.012810317,-0.009964788,-0.062726034*,-0.107514491,0.022097,-0.04995,-0.05252,-0.00659,-0.07184,-0.03824,0.011594,0.050382,0.072226,0.126896
-7.98,-0.146662108,-0.07705708,-0.047972178,0.073372429,-0.104618283,-0.20416165,0.014477317,-0.009226788,-0.064513034*,-0.107344491,0.022122,-0.04805,-0.05361,-0.00523,-0.07087,-0.03583,0.011519,0.050874,0.072484,0.126973
-7.97,-0.147420108,-0.07722608,-0.050445178,0.071991429,-0.106444283,-0.20690465,0.016138317,-0.008483788,-0.066288034*,-0.107156491,0.022142,-0.04614,-0.05468,-0.00388,-0.06988,-0.03343,0.011447,0.051356,0.07273,0.127037
-7.96,-0.148149108,-0.07736608,-0.052914178,0.070586429,-0.108244283,-0.20962265,0.017791317,-0.007737788,-0.068052034*,-0.106951491,0.022156,-0.04424,-0.05573,-0.00253,-0.06889,-0.03103,0.011377,0.05183,0.072962,0.127089
